1,0.925171,0.8588432,0.3845531,0.84310603,0.6481955,0.8062477,0.92793304,0.84062034,0.8999977,0.47850722,0.8556949,0.35265237,x,x,x,x,x,x,x,x,x,0.7351269125938416
2,0.91154367,0.85331094,0.39812824,0.79254186,0.72087204,0.8305391,0.91923887,0.88111544,0.80875945,0.41392255,0.6785753,0.20724408,0.5710285,x,x,x,x,x,x,x,x,0.6912938356399536
3,0.90714294,0.77742565,0.38743395,0.65479666,0.67894936,0.80951405,0.87625295,0.8528823,0.38759804,0.24441306,0.48566517,0.12152393,0.48164967,0.27560824,x,x,x,x,x,x,x,0.5672039985656738
