1,0.9251937,0.85891664,0.38455343,0.8431621,0.6480879,0.8064102,0.9280147,0.84063447,0.90009177,0.47844815,0.8557468,0.35269263,x,x,x,x,x,x,x,x,x,0.7351627349853516
2,0.91150486,0.8530766,0.39844206,0.79216135,0.72156054,0.8305909,0.9195618,0.88110745,0.80885994,0.41332555,0.67767674,0.20706366,0.5706572,x,x,x,x,x,x,x,x,0.6911990642547607
3,0.9075235,0.77255327,0.39895734,0.7545327,0.65305597,0.80580664,0.82958716,0.8446029,0.49443087,0.22734402,0.5193463,0.023474257,0.10715444,0.20081896,x,x,x,x,x,x,x,0.5385134816169739
