1,0.92054224,0.88231564,0.42691743,0.8570988,0.7218752,0.75079757,0.90049094,0.8784009,0.9104304,0.4378719,0.8298692,0.5243536,0.8657364,0.83830714,0.8473601,0.8530488,0.22692555,x,x,x,x,0.7454319000244141
2,0.9191463,0.7447003,0.40696397,0.70670426,0.63777304,0.7610731,0.84710944,0.8479897,0.88291186,0.30708683,0.5143997,0.40165344,0.822629,0.79384494,0.8102833,0.83773917,0.2727752,0.2862439,x,x,x,0.6556126475334167
3,0.86069953,0.76847935,0.39417744,0.8260556,0.573743,0.7183981,0.86827433,0.8077817,0.89614624,0.2933171,0.7688175,0.51980203,0.8228947,0.8386454,0.8009836,0.84875536,0.21104516,0.4036639,0.16584039,x,x,0.6519747376441956
4,0.8477696,0.20985538,0.27413353,0.78551775,0.45749477,0.6164537,0.41874915,0.6813306,0.8566992,0.21143991,0.68892354,0.47441217,0.78519446,0.711582,0.25115547,0.81283313,0.1708751,0.4042461,0.14504151,0.1899307,x,0.49968189001083374
5,0.82783115,0.44951397,0.30410865,0.7637679,0.50980115,0.5930584,0.46032396,0.68121773,0.87447,0.268304,0.69468844,0.52368027,0.8011304,0.8196144,0.41098106,0.82120985,0.081368044,0.4050218,0.15899384,0.21213785,0.17654693,0.5160843133926392
