1,0.9107316,0.87578297,0.37930727,0.7744024,0.6535206,0.7910832,0.9374819,0.84465516,0.8702457,0.46838206,0.88709825,0.32080084,x,x,x,x,x,x,x,x,x,0.7261242866516113
2,0.89807606,0.89578545,0.38014376,0.8347252,0.7159381,0.8029076,0.94063926,0.86988837,0.8131357,0.3977651,0.8158676,0.22577314,0.64145184,x,x,x,x,x,x,x,x,0.7101612687110901
3,0.90736556,0.88033736,0.3807518,0.786016,0.69636804,0.7932988,0.9434533,0.8393234,0.5410059,0.29662314,0.64400953,0.2816327,0.51670766,0.3541673,x,x,x,x,x,x,x,0.6329329609870911
4,0.8900929,0.84915817,0.3267848,0.52295864,0.67417306,0.7549168,0.944734,0.869686,0.20706733,0.277951,0.5745037,0.27721706,0.41903982,0.21615186,0.18246096,x,x,x,x,x,x,0.5324597358703613
5,0.872766,0.8779272,0.35128263,0.6027729,0.64421725,0.76327753,0.92858267,0.88791955,0.22168861,0.29698753,0.61605644,0.2618638,0.48417488,0.18133189,0.21686845,0.7424388,x,x,x,x,x,0.5593847036361694
6,0.8565742,0.87028664,0.36294788,0.69771576,0.68233025,0.7194776,0.912173,0.84734213,0.25329563,0.28763822,0.5529774,0.23790179,0.45604274,0.19758335,0.24490301,0.7051214,0.1772178,x,x,x,x,0.5330311059951782
7,0.8553658,0.72848964,0.34700084,0.46807808,0.6463544,0.72974974,0.8765319,0.7209063,0.14720443,0.24626149,0.105766885,0.22290486,0.004404979,0.0,0.4669899,0.7035101,0.14944999,0.084311955,x,x,x,0.41684892773628235
8,0.8099188,0.8717702,0.3727097,0.543959,0.6491522,0.7420473,0.87399733,0.85142124,0.22469528,0.25812137,0.45293954,0.2893689,0.009059509,0.0,0.5066379,0.7667661,0.08508881,0.08918448,0.12297693,x,x,0.44841134548187256
9,0.8077751,0.48875403,0.33771244,0.5757293,0.5163329,0.67546177,0.30286548,0.73018473,0.23215348,0.15384917,0.4201293,0.317242,0.13407177,0.0,0.28816903,0.72968805,0.05041109,0.10331522,0.12885833,0.17929591,x,0.3585999608039856
10,0.778262,0.6393154,0.3675712,0.53987914,0.5161863,0.5903384,0.5321235,0.69112265,0.2515048,0.23054825,0.41770405,0.30041182,0.07328507,0.0,0.282953,0.74446833,0.01518193,0.09612568,0.14612755,0.23022656,0.08933602,0.35869866609573364

reproduce error
