1,0.9216687,0.88738793,0.41144398,0.8699216,0.6714238,0.76310915,0.91731244,0.87621754,0.914111,0.42581657,0.87672555,0.5195945,0.88339424,0.85085934,0.84743,0.8502558,0.23269993,x,x,x,x,0.7481983304023743
2,0.9180166,0.73605746,0.3968728,0.6899109,0.62071025,0.7494778,0.80082494,0.8335954,0.8332611,0.25392616,0.36442402,0.41485608,0.81848913,0.7759148,0.8130755,0.83714736,0.25553584,0.26402107,x,x,x,0.6320064663887024
3,0.86378074,0.85322434,0.38876432,0.74861914,0.59834725,0.7286001,0.86410344,0.7693216,0.8667836,0.271955,0.7047165,0.4919734,0.82591665,0.7773044,0.7910356,0.8505512,0.18069625,0.36818185,0.16951934,x,x,0.6375470757484436
4,0.8403888,0.23341075,0.24477758,0.6313831,0.46445507,0.6076642,0.24129413,0.6830453,0.6594725,0.1265458,0.69336253,0.4049471,0.7387372,0.62581205,0.288751,0.8106684,0.053191587,0.33731472,0.13671517,0.15927806,x,0.44906073808670044
5,0.83098847,0.5603412,0.25244156,0.5456196,0.52785766,0.5787755,0.29554877,0.66187805,0.78686255,0.17306405,0.6414567,0.4647449,0.7689316,0.6882097,0.43590406,0.8200804,0.00024690627,0.28606862,0.16030337,0.18208317,0.16400288,0.467876672744751
hadamard_product = torch.where(hadamard_product > 0, 10, 0)
