1,0.931003,0.8979858,0.4102163,0.8362693,0.7381939,0.812561,0.93276703,0.87096554,0.92056555,0.43734354,0.8628819,0.20157239,x,x,x,x,x,x,x,x,x,0.7376937866210938
2,0.93293,0.9065064,0.4350265,0.8830382,0.71599704,0.8363969,0.91689116,0.8785688,0.8664686,0.4018438,0.81988645,0.1299224,0.75182587,x,x,x,x,x,x,x,x,0.7288694381713867
3,0.9298948,0.8982612,0.425501,0.8534998,0.7194131,0.81059366,0.93189144,0.8712878,0.84673625,0.4151737,0.2453153,0.13436338,0.016138168,0.234788,x,x,x,x,x,x,x,0.5952040553092957
4,0.9274577,0.8974823,0.34283087,0.83315843,0.7233177,0.74186766,0.9380151,0.87750846,0.6924868,0.4184511,0.17010131,0.09654598,0.00013340663,0.20340605,0.5194009,x,x,x,x,x,x,0.5588109493255615
5,0.9059995,0.8817472,0.30936447,0.81608635,0.68100727,0.7501236,0.9143454,0.87197125,0.63879466,0.3944778,0.07213071,0.14977366,4.7592945e-05,0.19442272,0.3851968,0.7459632,x,x,x,x,x,0.5444657802581787
6,0.89283174,0.8685158,0.30806446,0.8022276,0.6685053,0.7293519,0.9055318,0.8659289,0.50943303,0.4038349,0.04448818,0.13740021,7.547062e-05,0.17925942,0.3320407,0.6996533,0.008193401,x,x,x,x,0.49149036407470703
7,0.89128166,0.85751647,0.3668706,0.7137458,0.6211297,0.74149483,0.8719705,0.8510534,0.55016494,0.36863032,2.159677e-05,0.15162583,0.00024740497,0.002671649,0.2984344,0.6975729,0.00020596742,0.12192419,x,x,x,0.4503645896911621
8,0.88529295,0.8567819,0.3059715,0.7062384,0.66793567,0.7215599,0.86753035,0.8605305,0.44369027,0.37187892,0.00023795715,0.13805783,0.0,0.00016138701,0.26680157,0.741614,0.012815202,0.1097571,0.3062637,x,x,0.43490099906921387
9,0.8511687,0.78267205,0.32240283,0.7273778,0.6574971,0.66849726,0.61657226,0.8531808,0.4670521,0.3167296,0.005007279,0.11823637,2.1781676e-07,1.1695177e-05,0.36970887,0.69519377,0.014129125,0.10820386,0.17880967,0.27074224,x,0.4011596739292145
10,0.82393813,0.7232203,0.24165596,0.6789678,0.595585,0.6152815,0.42956552,0.82581234,0.4165454,0.27025425,2.1204103e-05,0.096512824,0.0,0.0,0.42928603,0.73453736,0.006797939,0.10071006,0.18123972,0.14573364,0.017978486,0.3492211103439331
