0,0.3970742,0.6901678,0.77484417,0.9219897,0.7318046,0.7076015,0.7772953,0.7852799,0.77663296,0.5812745,0.58019394,0.5275901,0.5865537,0.7426104,0.28447056,0.33414602,0.48576447,0.548777,0.39687693,0.653846,0.4944373,0.7833952,0.44353622,0.5897155,0.5909374,0.38799772,0.44935563,0.7035343,0.5451989,0.53270626,0.38613087,0.39619732,0.58499587,0.39490673,0.4168194,0.43403623,0.4329216,0.42543736,0.65261513,0.25207478,0.51361334,0.15975904,0.112756826,0.32863042,0.27457488,0.3756154,0.3228224,0.5222825,0.61747694,0.58302456,0.6092983,0.5770943,0.4471663,0.18196768,0.18699789,0.5353073,0.5246476,0.88208455,0.5019063,0.5174729,0.3855846,0.20589322,0.43974894,0.30681044,0.3481717,0.4986643,0.70331943,0.29352316,0.27119136,0.08260115,0.42355728,0.46928656,0.62946135,0.50442374,0.29377323,0.6699391,0.34823507,0.575881,0.2250552,0.3827681,0.24037592,0.6966905,0.5459974,0.35591602,0.10111315,0.33499327,0.5757921,0.27622473,0.14814895,0.30498752,0.4710577,0.7204761,0.057412192,0.1772443,0.10806723,0.03665285,0.09321664,0.39407328,0.27678245,0.36002997,0.39693296,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.4523398280143738
1,0.0,0.6404506,0.7565587,0.91683805,0.7091324,0.69632035,0.7600649,0.7779674,0.7531756,0.5546624,0.56151307,0.47043043,0.54879904,0.68387866,0.27175614,0.29989627,0.4518854,0.54739994,0.3912117,0.60984695,0.46764266,0.7779786,0.42734426,0.5209622,0.5691672,0.33840224,0.39521754,0.68267936,0.51899743,0.49899176,0.35252,0.36463013,0.54002315,0.31641945,0.384416,0.36289752,0.37704533,0.39986002,0.68855256,0.185866,0.4588639,0.16754553,0.13650961,0.32019666,0.27893332,0.3562521,0.29834378,0.46190867,0.5152034,0.5620707,0.6214823,0.5966362,0.4384236,0.15005787,0.15606822,0.51697063,0.4528593,0.79702467,0.45190844,0.5467588,0.34016466,0.20039116,0.47554487,0.28916433,0.34755823,0.48899886,0.6691217,0.2883467,0.25364265,0.08879454,0.34885377,0.46563601,0.5713423,0.48793185,0.24864209,0.5930406,0.35094148,0.59966934,0.19010477,0.31218818,0.17614537,0.6503066,0.45154917,0.37121037,0.057367288,0.30176726,0.57387006,0.20722948,0.14337568,0.36755842,0.3723393,0.49429497,0.07439766,0.115539335,0.1167445,0.07359693,0.087604195,0.4132572,0.316208,0.25328675,0.416546,0.062223896,0.04225575,0.17398904,0.02914656,0.08798843,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.40467262268066406
