1,0.9593752,0.9278625,0.42555988,0.9172128,0.6860714,0.84943587,0.9285346,0.8826865,0.9334702,x,x,x,x,x,x,x,x,x,x,x,x,0.8344676494598389
2,0.9216705,0.9242945,0.41184777,0.91078454,0.63502914,0.8374544,0.9340305,0.8785205,0.89372516,0.30056432,0.92556113,0.55828065,x,x,x,x,x,x,x,x,x,0.7609803080558777
3,0.9204315,0.92451495,0.39402464,0.8497398,0.63601106,0.83003014,0.92404324,0.8785172,0.9003192,0.2346633,0.8385701,0.5666765,0.78551525,0.8511701,0.78584796,x,x,x,x,x,x,0.7546716332435608
4,0.90234584,0.9008555,0.3942591,0.90054584,0.61781096,0.8237972,0.86842114,0.8347014,0.88521975,0.20885786,0.74877715,0.4892161,0.79118395,0.8135184,0.7878724,0.8560025,0.64669883,0.7886188,x,x,x,0.7365946173667908
5,0.87900794,0.89939237,0.39144614,0.8893348,0.64019704,0.8184667,0.8363228,0.834696,0.86350906,0.28719485,0.74061656,0.45856047,0.7842237,0.79751605,0.78265357,0.85623956,0.54206836,0.7567078,0.31589833,0.678125,0.48922512,0.6924477815628052
