0,0.9403219,0.91216093,0.4113346,0.8539813,0.7237276,0.78024834,0.9318994,0.86902416,0.92442554,0.412661,0.82410794,0.601334,0.83993304,0.83801776,0.84376574,0.8602159,x,x,x,x,x,0.7854474782943726
1,0.913747,0.8952139,0.411985,0.7534501,0.71592873,0.74586725,0.90920323,0.8423564,0.90808445,0.41702282,0.80626744,0.5874167,0.807051,0.7998157,0.8104956,0.8400833,0.18528621,x,x,x,x,0.7264279723167419
2,0.91201854,0.7616432,0.37137353,0.5913244,0.66313154,0.6794232,0.804866,0.8023975,0.8123977,0.2955805,0.45191887,0.48386997,0.7629127,0.74797493,0.78769314,0.8223377,0.17817426,0.25851646,x,x,x,0.6215307712554932
3,0.8412811,0.83363813,0.38321063,0.71759415,0.6157251,0.6975285,0.7964737,0.77766085,0.8826172,0.25364935,0.75259775,0.5471778,0.7857123,0.8086863,0.7315451,0.83831614,0.15359002,0.38589248,0.13341558,x,x,0.6282269954681396
4,0.8491371,0.3709281,0.33339953,0.53011334,0.40818274,0.6234361,0.4591932,0.65469,0.7323222,0.20856355,0.56139624,0.45431492,0.7241446,0.6973875,0.46776107,0.79869723,0.031936545,0.20498042,0.16338427,0.1974383,x,0.4735703468322754
5,0.81450284,0.5716346,0.3139595,0.5786794,0.31252497,0.5534917,0.37692112,0.52559716,0.846745,0.21391344,0.67741454,0.4955392,0.7764392,0.78300005,0.42448917,0.79800874,0.02496689,0.27114987,0.13651894,0.2049804,0.1315146,0.4681900441646576
